,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,الأمر ليس كما تعتقدينه,1291.2294921875,445.9595947265625,375.95489501953125,391.33294677734375,240.4710693359375,232.53958129882812,138.70974731445312,160.95330810546875,117.79150390625,105.4529800415039
1,أود تناسي الفروة والريش والقشور.,5327.87890625,3884.118408203125,3344.795654296875,3755.15771484375,3126.8486328125,3076.628173828125,2689.535400390625,2510.833740234375,2099.375,2698.638671875
2,وكان قوم منهم يريدون ان يمسكوه ولكن لم يلق احد عليه الايادي,3149.714599609375,1172.9512939453125,1167.2786865234375,556.4827880859375,380.5997009277344,402.9352722167969,414.0041809082031,356.2156677246094,411.85540771484375,338.33697509765625
3,أوه، أنها على ما يرام.,75.58967590332031,49.32024002075195,55.46141052246094,37.702552795410156,29.605676651000977,22.106090545654297,23.761707305908203,21.46495819091797,20.765045166015625,20.579641342163086
4,تحقق من الألعاب أكثر عظيمة لباد الخاص بك في iPadCasinoApp.com,1245.537841796875,762.7028198242188,753.5216674804688,705.0989379882812,953.2940063476562,562.3391723632812,503.60162353515625,486.33709716796875,377.141357421875,374.69781494140625
5,مرحبًا بالعودة إلى المنزل,150.05587768554688,79.1154556274414,49.190547943115234,65.33509063720703,60.042850494384766,41.340084075927734,43.70936584472656,34.851234436035156,40.420623779296875,43.61752700805664
6,"ففي العام الماضي، نشرت ""صحيفة نيويورك تايمز"" دراسة قامت بها الحكومة.",1211.680908203125,976.5459594726562,602.4862670898438,298.6874084472656,346.3067321777344,313.8694763183594,145.22410583496094,229.13381958007812,159.2970428466797,156.33319091796875
7,ثم سكب الملاك الخامس جامه على عرش الوحش فصارت مملكته مظلمة وكانوا يعضّون على ألسنتهم من الوجع,5945.16943359375,4295.552734375,4030.72119140625,2821.734130859375,2300.75927734375,2854.114013671875,2475.66845703125,2435.323486328125,2294.429931640625,2416.696533203125
8,لذا أقترح أن أمتعة أقل في مساحة أصغر تشغل حيزًا أصغر,2287.835693359375,1313.27001953125,1207.6995849609375,876.0435791015625,1048.388427734375,950.8760986328125,625.898681640625,759.7528686523438,672.3611450195312,665.2808227539062
9,إنها لن تذهب إلى أي مكان,176.31341552734375,84.37488555908203,84.95243072509766,74.15641784667969,43.73769760131836,47.77044677734375,38.13913345336914,27.46787452697754,25.355998992919922,26.763168334960938
10,أين نحنُ بحق الجحيم؟,175.7537841796875,78.18389129638672,39.94517517089844,41.194583892822266,29.81296730041504,30.646568298339844,34.76720428466797,33.36105728149414,30.97696876525879,29.602380752563477
11,إنه أمرٌ مغري -- بمجرد أن تعي هذا -- انه مغرٍ ان تستمر بكتابة نفس القصيدة او ان تقص نفس القصة مرة تلو الاخرى ما ان تعي ان تلك القصة حين ستُقص سوف تنال التصفيق,2117.275634765625,1647.70361328125,1202.7933349609375,978.7471923828125,839.0299072265625,896.591796875,843.368408203125,823.8090209960938,840.9805908203125,819.8952026367188
12,ادخل اسم المستخدم,1434.070068359375,4119.673828125,910.4132080078125,418.7012023925781,433.94775390625,240.031494140625,273.6302490234375,199.11962890625,165.5902099609375,151.4539031982422
13,جميعنا لدينا أجساد، أليس كذلك؟ هل فاتني اجتماع؟,730.1240844726562,537.367431640625,435.85540771484375,485.0068664550781,309.399658203125,256.38848876953125,211.36654663085938,229.03353881835938,184.21054077148438,180.04232788085938
14,سجل الدخول أدناه للانضمام:,2160.896484375,1445.998779296875,1377.4940185546875,400.1890869140625,713.8449096679688,587.3287353515625,737.2614135742188,615.7429809570312,706.831298828125,880.0194091796875
15,-كيف عرفتي ذلك؟,502.5749206542969,361.72882080078125,71.59649658203125,65.51028442382812,108.81970977783203,46.752262115478516,52.1660270690918,36.89495849609375,39.45470428466797,39.466041564941406
16,اذا كنت فى اجتماع من قبل، يتوفر فيه نوع من المرح كنت جالسا هناك ، تنظر الى شخص ،منتظراً منه أن ينظر بعيدا ، ثم سريعا تتحقق من الجهاز.,985.5148315429688,826.6366577148438,733.981689453125,607.8434448242188,468.9816589355469,424.8942565917969,431.8327941894531,425.1731262207031,386.7466735839844,390.1528015136719
17,هل أنت متأكد؟,107.83421325683594,52.108253479003906,18.378494262695312,17.4542179107666,13.914138793945312,25.55135154724121,19.18345069885254,15.581981658935547,17.032846450805664,17.575197219848633
18,فقال لهم من طلّق امرأته وتزوج باخرى يزني عليها.,2132.666259765625,1700.9219970703125,1380.7044677734375,882.117919921875,753.12548828125,539.73388671875,561.2095336914062,479.75701904296875,538.5877075195312,478.2910461425781
19,قضيت السنتين الأخيرتين أبحث في علم تحفيز الإنسان. وبالتحديد في القوى المحركة للمحفزات الخارجية والمحفزات الذاتية.,4042.92529296875,2072.63330078125,1821.732177734375,1722.9219970703125,1165.067138671875,645.5549926757812,603.9195556640625,444.9491271972656,383.8387145996094,390.59619140625
20,"منذ أسبوعين, تحدثت في المؤتمر الوطني الحرم الجامعي التوعية حول مسؤولية كل مؤمن لتنصير. كان لي النص 2 كورينثيانز 5:18-21. وهنا فيديو من تلك الدورة.",2093.193603515625,1587.1832275390625,1424.4136962890625,1192.9200439453125,987.7415161132812,837.08544921875,894.7271728515625,838.4308471679688,839.510986328125,777.1956787109375
21,لماذا أفعل ؟,112.14234924316406,175.1969451904297,225.81959533691406,200.2098388671875,172.38211059570312,424.36090087890625,258.9609680175781,359.5923767089844,303.2120056152344,278.15118408203125
22,وان اردتم ان تقبلوا فهذا هو ايليا المزمع ان ياتي.,1893.6478271484375,2150.435546875,829.0968017578125,734.8599853515625,832.803955078125,1033.5584716796875,620.5027465820312,658.6369018554688,713.0907592773438,687.3892822265625
23,ماذا يعني؟,68.07101440429688,83.4212417602539,115.50401306152344,90.06809997558594,61.17102813720703,95.38836669921875,91.57261657714844,64.13610076904297,86.85210418701172,82.28864288330078
24,ماذا تقول لي؟,114.52436828613281,47.00204849243164,56.69458770751953,38.24797439575195,33.70304489135742,38.08587646484375,44.424991607666016,32.69303894042969,31.232662200927734,29.156686782836914
25,دعهم يذهبون,13792.69921875,6281.48291015625,10801.90234375,9362.1669921875,2218.49658203125,1597.85693359375,1277.395263671875,2044.6756591796875,1181.6866455078125,967.26416015625
26,قبل بضع سنوات ، كنت أجري بعض تجاربي في المختبر.,402.54180908203125,328.01220703125,201.39646911621094,164.20547485351562,189.8475799560547,157.7089080810547,175.22393798828125,137.96585083007812,138.2631378173828,116.16056823730469
27,"عندما نفكر كيف يمكننا جعل العالم مكانا افضل, نعتقد انه التعليم , وهو ما نضع فيه الكثير من المال.",703.1995239257812,560.9293823242188,297.529052734375,234.91993713378906,154.91250610351562,119.69569396972656,120.93783569335938,117.07012176513672,112.6304931640625,105.84561920166016
28,تابعنا على التويتر,1364.1092529296875,1057.3978271484375,516.037353515625,315.72705078125,407.7656555175781,646.587646484375,350.34228515625,201.47169494628906,268.97918701171875,278.30560302734375
29,5 من أفضل مراكز التسوق في أوروبا,674.476318359375,573.9700927734375,256.5484313964844,187.91900634765625,259.4786376953125,135.26129150390625,71.20404815673828,66.93097686767578,58.47214889526367,61.6772346496582
30,"وصلنا إلى ميدان الرماية ""كالفيرتون""، والذي كان، بدون علم من مجموعتنا، مراقبا من طرف مكتب التحقيقات الفدرالي.",1534.3917236328125,806.0512084960938,438.00445556640625,375.16119384765625,315.87432861328125,257.3531799316406,224.90455627441406,225.5931396484375,206.8817138671875,209.81411743164062
31,فاجاب يهوذا مسلمه وقال هل انا هو يا سيدي. قال له انت قلت,809.107177734375,653.5319213867188,458.4687194824219,611.199462890625,382.4839782714844,269.9503479003906,252.87205505371094,205.39247131347656,221.70394897460938,204.60487365722656
32,لا يذهب طفل عمره عشرة أعوام لكلية الحقوق لعمل اندماجات واستحواذات.,2789.533203125,3568.7197265625,3212.76220703125,3030.859619140625,2361.919677734375,1722.766845703125,1849.9139404296875,1292.1070556640625,1460.3157958984375,1520.440673828125
33,فطلب اليه كل الشياطين قائلين ارسلنا الى الخنازير لندخل فيها.,5193.01611328125,6528.53857421875,2972.27880859375,2570.81884765625,1936.643798828125,2793.607666015625,2244.715087890625,2300.107666015625,2681.078125,2604.7197265625
34,ولكن ويل لكم ايها الاغنياء. لانكم قد نلتم عزاءكم.,3237.16357421875,1545.6387939453125,1355.8262939453125,1434.7069091796875,697.6264038085938,491.7431640625,596.06591796875,558.5132446289062,473.1481628417969,479.39935302734375
35,لا يزدر من يأكل بمن لا يأكل. ولا يدن من لا يأكل من يأكل. لان الله قبله.,1199.410888671875,755.7771606445312,438.5543212890625,412.0596923828125,355.8642578125,395.1513977050781,299.60986328125,210.28134155273438,266.5721130371094,238.4469451904297
36,لا أعرف سيدي,237.12362670898438,263.25885009765625,163.2921600341797,287.56719970703125,197.96632385253906,226.1554718017578,191.9830780029297,194.6138916015625,251.1826171875,258.9441833496094
