,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,It's not what you think.,22.43770980834961,20.94667625427246,20.090023040771484,18.0385799407959,19.901477813720703,18.01974868774414,18.374004364013672,16.861961364746094,16.74765396118164,15.800403594970703
1,"I like to get past the fur, the feathers and the scales.",76.71034240722656,68.0973129272461,69.67521667480469,70.19550323486328,67.27597045898438,69.26197052001953,70.40043640136719,68.08460998535156,67.73524475097656,68.54652404785156
2,"Some of them would have arrested him, but no one laid hands on him.",82.28694152832031,80.83761596679688,76.31289672851562,79.06812286376953,73.22940826416016,76.09982299804688,72.2287368774414,67.38642883300781,66.49093627929688,65.06101989746094
3,"Oh, it's okay.",19.457942962646484,16.1708984375,15.882490158081055,14.169384002685547,14.938387870788574,13.913175582885742,13.7923002243042,12.218170166015625,12.648859024047852,13.065011978149414
4,Check out more great Games for your iPad at iPadCasinoApp.com,100.36341857910156,98.67501831054688,97.43850708007812,99.57779693603516,93.26847076416016,93.80641174316406,88.49986267089844,88.83940124511719,87.22120666503906,86.6032943725586
5,"Home, sweet home.",29.24772071838379,28.129980087280273,24.95855712890625,27.603635787963867,26.300004959106445,26.536264419555664,25.116247177124023,27.46751594543457,26.519962310791016,26.88472557067871
6,"Last year, The New York Times published a study that the government had done.",82.19425964355469,78.77777862548828,79.09507751464844,75.59192657470703,76.056640625,70.50384521484375,69.80113220214844,66.52885437011719,66.48493957519531,66.29763793945312
7,"And the fifth angel poured out his vial upon the seat of the beast; and his kingdom was full of darkness; and they gnawed their tongues for pain,",207.07052612304688,190.80514526367188,198.6835174560547,192.8688201904297,184.28924560546875,182.5596923828125,177.74554443359375,171.09202575683594,171.40676879882812,168.9915771484375
8,So I'm going to suggest that less stuff and less space are going to equal a smaller footprint.,111.89776611328125,107.36312103271484,105.51201629638672,106.302490234375,102.77365112304688,100.24310302734375,100.27749633789062,99.23548889160156,95.27059936523438,95.49891662597656
9,She's not going anywhere.,22.979442596435547,21.27392578125,17.857622146606445,19.855159759521484,18.18657684326172,17.28966522216797,17.117366790771484,16.615421295166016,15.646472930908203,15.574737548828125
10,Where the hell are we?,25.468210220336914,20.596839904785156,19.400747299194336,16.765241622924805,15.88197135925293,16.149505615234375,18.02914047241211,16.433197021484375,15.840229988098145,15.927956581115723
11,"Once you've figured this out, it is tempting to keep writing the same poem, or keep telling the same story, over and over, once you've figured out that it will gain you applause.",211.27383422851562,204.73410034179688,198.87332153320312,199.80740356445312,196.74240112304688,198.9517822265625,198.42599487304688,187.79270935058594,188.336181640625,185.5474395751953
12,Enter your username,20.29852294921875,20.60495376586914,21.506696701049805,15.67520523071289,16.168134689331055,15.847257614135742,16.004974365234375,15.526747703552246,14.96357536315918,15.11195182800293
13,"We all have bodies, don't we? Did I miss a meeting?",74.648193359375,79.66781616210938,72.06825256347656,78.09610748291016,79.67427062988281,75.49999237060547,73.13096618652344,70.09188842773438,66.1803970336914,65.210693359375
