,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,It's not what you think.,1.3487821817398071,1.2591527700424194,1.2076573371887207,1.0843403339385986,1.1963233947753906,1.0832083225250244,1.1045035123825073,1.013611078262329,1.006739854812622,0.9497985243797302
1,"I like to get past the fur, the feathers and the scales.",1.9762433767318726,1.754351019859314,1.7950016260147095,1.8084055185317993,1.7331912517547607,1.7843554019927979,1.8136849403381348,1.7540236711502075,1.7450231313705444,1.7659237384796143
2,"Some of them would have arrested him, but no one laid hands on him.",1.7718651294708252,1.7406569719314575,1.643227458000183,1.7025549411773682,1.576831340789795,1.6386393308639526,1.5552841424942017,1.451015830039978,1.43173348903656,1.400943398475647
3,"Oh, it's okay.",2.005134105682373,1.666405439376831,1.6366848945617676,1.4601500034332275,1.5393955707550049,1.4337477684020996,1.4212915897369385,1.2590781450271606,1.3034604787826538,1.3463448286056519
4,Check out more great Games for your iPad at iPadCasinoApp.com,2.373668909072876,2.3337368965148926,2.304492712020874,2.355088472366333,2.2058682441711426,2.2185909748077393,2.0930871963500977,2.1011173725128174,2.0628459453582764,2.048231840133667
5,"Home, sweet home.",2.482090711593628,2.3872342109680176,2.118093252182007,2.3425662517547607,2.2319343090057373,2.2519845962524414,2.1314754486083984,2.331014633178711,2.250601053237915,2.2815563678741455
6,"Last year, The New York Times published a study that the government had done.",1.5400161743164062,1.476003885269165,1.481948971748352,1.4163129329681396,1.4250199794769287,1.3209811449050903,1.3078148365020752,1.246504545211792,1.245681643486023,1.242172360420227
7,"And the fifth angel poured out his vial upon the seat of the beast; and his kingdom was full of darkness; and they gnawed their tongues for pain,",2.0602731704711914,1.8984389305114746,1.9768257141113281,1.9189715385437012,1.8336081504821777,1.8163996934890747,1.768500804901123,1.702300786972046,1.705432415008545,1.6814020872116089
8,So I'm going to suggest that less stuff and less space are going to equal a smaller footprint.,1.7173867225646973,1.6477898359298706,1.6193792819976807,1.6315114498138428,1.577351450920105,1.5385130643844604,1.5390409231185913,1.5230484008789062,1.4621959924697876,1.4657001495361328
9,She's not going anywhere.,1.326093077659607,1.227671504020691,1.0305240154266357,1.145797610282898,1.0495073795318604,0.9977485537528992,0.9878055453300476,0.9588393568992615,0.9029235243797302,0.898783802986145
10,Where the hell are we?,1.6701300144195557,1.350679874420166,1.2722437381744385,1.0994149446487427,1.0414928197860718,1.0590368509292603,1.1822978258132935,1.0776405334472656,1.0387555360794067,1.0445083379745483
11,"Once you've figured this out, it is tempting to keep writing the same poem, or keep telling the same story, over and over, once you've figured out that it will gain you applause.",1.712380290031433,1.6593756675720215,1.6118738651275635,1.619444727897644,1.5946027040481567,1.612509846687317,1.608248233795166,1.5220651626586914,1.5264700651168823,1.5038671493530273
12,Enter your username,1.5412935018539429,1.5645612478256226,1.6330318450927734,1.1902389526367188,1.2276678085327148,1.2033032178878784,1.2152787446975708,1.1789664030075073,1.1362040042877197,1.1474703550338745
13,"We all have bodies, don't we? Did I miss a meeting?",2.1116583347320557,2.2536540031433105,2.0386767387390137,2.209193468093872,2.2538366317749023,2.135754108428955,2.0687389373779297,1.9827690124511719,1.8721202611923218,1.844689130783081
14,Uploaded on: {{ data.dateFormatted }},4.525271892547607,4.360809803009033,4.058716773986816,4.389753818511963,4.191999435424805,3.8187036514282227,3.599836587905884,3.486987352371216,3.475633382797241,3.270615816116333
15,- How did you know that?,1.4135973453521729,1.3181482553482056,1.1249134540557861,1.024185299873352,1.1288297176361084,0.8665258884429932,0.9217236638069153,0.9457842707633972,0.8982716798782349,0.8756025433540344
16,"And if you've ever been in a meeting where you play sort of meeting ""chicken,"" you're sitting there, looking at the person, waiting for them to look away, and then quickly checking the device.",1.5943416357040405,1.5825413465499878,1.5991053581237793,1.550815224647522,1.5159687995910645,1.5128940343856812,1.4812034368515015,1.4497511386871338,1.440478801727295,1.4295305013656616
17,Are you certain?,2.274885892868042,1.601947546005249,1.6096017360687256,1.5405176877975464,1.4911696910858154,1.4096299409866333,1.3481972217559814,1.3687130212783813,1.3680542707443237,1.2908515930175781
18,"And he saith unto them, Whosoever shall put away his wife, and marry another, committeth adultery against her.",1.7151175737380981,1.617519497871399,1.5790913105010986,1.5406419038772583,1.5824512243270874,1.5727730989456177,1.5123077630996704,1.4826637506484985,1.47032630443573,1.4511809349060059
19,"I spent the last couple of years looking at the science of human motivation, particularly the dynamics of extrinsic motivators and intrinsic motivators.",1.720084309577942,1.5804146528244019,1.6036365032196045,1.5971356630325317,1.5110474824905396,1.4899293184280396,1.4529106616973877,1.3894083499908447,1.3746079206466675,1.3500632047653198
20,"A couple of weeks ago, I spoke at the Campus Outreach National Conference about every believer’s responsibility to evangelize. My text was 2 Corinthians 5:18-21. Here’s the video from that session.",2.326732635498047,2.1565065383911133,2.1304447650909424,2.052300453186035,2.008197069168091,1.9859565496444702,1.9125330448150635,1.9039276838302612,1.8230116367340088,1.834938645362854
21,Why would I?,2.178431272506714,1.968760371208191,2.0931830406188965,1.5870846509933472,1.8435379266738892,1.6202428340911865,1.6079221963882446,1.82001531124115,1.739732265472412,1.7093749046325684
22,"And if ye will receive it, this is Elias, which was for to come.",1.745972990989685,1.7675169706344604,1.8006669282913208,1.7129424810409546,1.7153751850128174,1.7053431272506714,1.717509388923645,1.6992254257202148,1.7391157150268555,1.710546851158142
23,What's that mean?,1.6894433498382568,1.5059927701950073,1.7630326747894287,1.5832526683807373,1.4715251922607422,1.34351646900177,1.1646754741668701,1.2957000732421875,1.3015555143356323,1.2163195610046387
24,What are you telling me?,1.115120768547058,0.9478869438171387,0.9927188754081726,0.8327847719192505,0.7938023209571838,0.7747519016265869,0.8195430040359497,0.7851113080978394,0.7467834949493408,0.7462714910507202
25,Let them go.,1.6896147727966309,1.6522729396820068,1.614597201347351,1.537287712097168,1.6005934476852417,1.668055534362793,1.427355170249939,1.4768966436386108,1.3735098838806152,1.3695448637008667
26,"A few years ago, I was running some of my own experiments in the lab.",1.4798967838287354,1.3537704944610596,1.368275761604309,1.2991164922714233,1.2401251792907715,1.2195072174072266,1.206923007965088,1.1467275619506836,1.092332124710083,1.0991154909133911
27,"When we think about how we're going to make the world a better place, we think education; that's where we put a lot of money.",1.3695677518844604,1.3502202033996582,1.3797426223754883,1.3340269327163696,1.3326327800750732,1.2856038808822632,1.2756556272506714,1.1872082948684692,1.1965060234069824,1.1841373443603516
28,Follow us on Instagram,1.4149988889694214,1.4682642221450806,1.4933871030807495,1.2202513217926025,1.176490306854248,1.2288392782211304,1.0059137344360352,1.0146214962005615,1.0937703847885132,1.0782517194747925
29,Top 5 Cities With The Best Nightlife In Europe,1.7052503824234009,1.5679701566696167,1.6101295948028564,1.6095895767211914,1.5874394178390503,1.5134752988815308,1.410475730895996,1.4063951969146729,1.3603816032409668,1.368863821029663
30,"We arrived at Calverton Shooting Range, which unbeknownst to our group was being watched by the FBI.",2.2778892517089844,2.236388683319092,2.3712880611419678,2.1562047004699707,2.1726250648498535,2.2132270336151123,2.2005555629730225,2.192490577697754,2.164489269256592,2.1316606998443604
