,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"Es ist nicht, was du denkst.",2.4885447025299072,2.2028119564056396,2.0419909954071045,2.0049569606781006,2.036498785018921,2.0971128940582275,2.0671188831329346,1.9586468935012817,1.9913195371627808,1.9710021018981934
1,"Ich lasse gern den Pelz, das Gefieder, und die Schuppen hinter mir.",4.562280654907227,4.487071990966797,4.3072662353515625,4.021888256072998,4.166676998138428,3.9040539264678955,3.7502026557922363,3.804154396057129,3.7330446243286133,3.643657922744751
2,Es wollten aber etliche ihn greifen; aber niemand legte die Hand an ihn.,3.801482677459717,3.022327423095703,3.4696767330169678,3.2093143463134766,3.1846976280212402,3.1061880588531494,3.0292680263519287,2.8278400897979736,2.945997476577759,2.877976417541504
3,Ist okay.,4.2140116691589355,3.862957715988159,4.048646926879883,4.4786882400512695,4.234624862670898,4.097055435180664,4.484378337860107,3.8475162982940674,4.30587100982666,4.154029846191406
4,Schauen Sie sich weitere große Spiele für Ihr iPad an iPadCasinoApp.com,4.497594356536865,3.6611664295196533,3.5132007598876953,3.325303077697754,3.548367738723755,3.271028757095337,3.1759984493255615,3.2240374088287354,3.2113168239593506,3.248108386993408
5,Trautes Heim...,11.03911018371582,7.712915897369385,9.65818977355957,8.581636428833008,10.943946838378906,10.806944847106934,11.18904972076416,11.565725326538086,10.48681926727295,10.952213287353516
6,"Letztes Jahr hat die New York Times eine Studie veröffentlicht, die die Regierung durchgeführt hat.",2.867863655090332,2.3563270568847656,2.1104323863983154,2.054316282272339,1.9999308586120605,1.849326252937317,1.7892264127731323,1.7333546876907349,1.7113450765609741,1.6746809482574463
7,"Und der fünfte Engel goß aus seine Schale auf den Stuhl des Tiers; und sein Reich ward verfinstert, und sie zerbissen ihre Zungen vor Schmerzen",5.201195240020752,4.342049598693848,3.9730384349823,3.9417479038238525,3.5031418800354004,3.323779582977295,3.315052032470703,3.343885660171509,3.3351898193359375,3.3289742469787598
8,"Deshalb schlage ich Ihnen vor, dass weniger Zeug und weniger Platz zu einem kleineren Fussabdruck führen werden.",3.4020795822143555,3.1670236587524414,2.7857179641723633,2.930426597595215,2.8386595249176025,2.523599624633789,2.521805763244629,2.501828193664551,2.5457699298858643,2.4946060180664062
9,Die bleibt schön hier.,3.687488079071045,3.585007905960083,3.6998746395111084,3.181576728820801,3.4789061546325684,3.4231815338134766,3.547546148300171,3.2616024017333984,3.3297061920166016,3.3685784339904785
10,- Wo zum Teufel sind wir?,3.7259087562561035,2.423891305923462,2.336289882659912,2.0922493934631348,2.0437276363372803,2.013418436050415,2.01436448097229,1.9479455947875977,1.9602808952331543,1.9400960206985474
11,"Es ist verführerisch – wenn man das einmal erkannt hat – es ist verführerisch immer das gleiche Gedicht zu schreiben, oder immer die gleiche Geschichte zu erzählen, immer und immer wieder, wenn man einmal erkannt hat, dass es einem Applaus bringt.",3.259075880050659,2.8093862533569336,2.854501962661743,2.6595444679260254,2.5147695541381836,2.3876452445983887,2.3768157958984375,2.36437726020813,2.286404848098755,2.2715325355529785
12,Benutzername einfügen,5.695094585418701,3.6706864833831787,4.724331855773926,3.6902804374694824,3.3661351203918457,2.830371856689453,2.9130280017852783,2.9773812294006348,3.062901020050049,2.9997003078460693
13,"Wir alle haben Körper, oder?",3.849189043045044,3.0209672451019287,2.9202756881713867,3.235797643661499,2.732095241546631,2.893674373626709,2.6660141944885254,2.66951847076416,2.7306084632873535,2.671044111251831
14,IHR ADDEFEND STATUS ZUR DATENERFASSUNG:,8.056442260742188,8.700949668884277,7.213668346405029,7.525327682495117,8.209285736083984,6.71921968460083,6.32274866104126,5.835610389709473,6.053220748901367,5.834275722503662
15,Woher wissen Sie das?,3.700704336166382,2.1202070713043213,2.2624106407165527,2.124159097671509,1.7816840410232544,1.6631327867507935,1.6986057758331299,1.7170640230178833,1.6870677471160889,1.6915438175201416
16,"Wenn wenn Sie jemals in einem Meeting waren wo Sie irgendwie ""Meeting Schlappschwanz"" gespielt haben, Sie sitzen da, gucken die Person an und warten, dass sie wegguckt und dann plötzlich das Gerät checkt.",4.259180545806885,4.042634963989258,3.9078478813171387,3.705798864364624,3.4782726764678955,3.34889817237854,3.235133409500122,3.088148355484009,2.9404988288879395,2.9291343688964844
17,Sind Sie sicher?,3.8461508750915527,2.5215389728546143,2.2730844020843506,2.1786081790924072,1.9977296590805054,1.950330376625061,2.0939688682556152,2.136624336242676,2.241722583770752,2.1057934761047363
18,"Und er sprach zu ihnen: Wer sich scheidet von seinem Weibe und freit eine andere, der bricht die Ehe an ihr;",3.9412612915039062,3.571193218231201,3.2318499088287354,3.2335455417633057,3.0809781551361084,2.837517499923706,2.6695892810821533,2.761598825454712,2.6745009422302246,2.65805983543396
19,"Ich habe die letzten Jahre damit verbracht, die Wissenschaft menschlicher Motivation zu untersuchen. Insbesondere das Kräftespiel von extrinsischen Motivatoren und intrinsischen Motivatoren.",3.4998726844787598,2.9985010623931885,3.257181406021118,2.975436210632324,2.9025444984436035,2.8659873008728027,2.7573959827423096,2.677830219268799,2.6279261112213135,2.527885675430298
20,"Vor ein paar Wochen, Ich sprach auf dem Campus Outreach National Conference über jede Verantwortung des Gläubigen zu evangelisieren. Mein Text war 2 Corinthians 5:18-21. Hier ist das Video von dieser Sitzung.",5.419102191925049,4.837861061096191,4.706067085266113,4.432253837585449,4.419962406158447,4.07326602935791,4.040528297424316,3.927211046218872,3.949791431427002,3.9496283531188965
21,- Warum sollte ich?,3.192870616912842,2.4808735847473145,2.3544576168060303,2.4444360733032227,2.474742889404297,2.1165144443511963,2.2287051677703857,2.2665927410125732,2.0964887142181396,2.060241222381592
22,"Und (so ihr's wollt annehmen) er ist Elia, der da soll zukünftig sein.",5.480280876159668,5.025707721710205,5.33150053024292,4.561492443084717,4.65961217880249,4.763259410858154,4.40662145614624,4.290109157562256,4.078390121459961,4.201196193695068
23,Das bedeutet?,2.8769261837005615,3.3367862701416016,2.8721179962158203,3.1794846057891846,2.931797742843628,3.334045886993408,3.4307937622070312,3.489529848098755,3.6204147338867188,3.5259392261505127
24,Was erzählen Sie mir da?,3.5312016010284424,2.55403995513916,2.6157290935516357,2.682042121887207,2.459606170654297,2.468205690383911,2.49025821685791,2.4904837608337402,2.512232780456543,2.5446510314941406
25,Lasst sie in Ruhe!,3.9364404678344727,3.597822904586792,3.143580675125122,3.00168514251709,2.6562020778656006,2.3161230087280273,2.2522644996643066,2.1751461029052734,2.107614278793335,2.1284027099609375
26,Vor ein paar Jahren führte ich einige meiner Experimente im Labor durch.,2.91154146194458,2.7796409130096436,2.489891767501831,2.1898510456085205,2.1412856578826904,2.0924596786499023,2.0599288940429688,2.005401849746704,1.9540984630584717,1.9510586261749268
27,"Wenn wir daran denken, wie man die Welt verbessern könnte, denken wir an den Bildungsweg, dorthin stecken wir viel Geld.",2.8985397815704346,2.716346263885498,2.631751775741577,2.4099390506744385,2.289754867553711,2.2595531940460205,2.2083306312561035,2.2033908367156982,2.166743040084839,2.148026466369629
28,Sitzung,9.631546020507812,8.732826232910156,10.075149536132812,5.411172866821289,7.166407585144043,6.254664421081543,5.724887847900391,7.235367774963379,7.365312576293945,7.653970241546631
29,5 Das beste Shopping Outlets in Europa,6.992731094360352,4.681140899658203,6.236900806427002,4.599977970123291,4.596233367919922,4.984142303466797,4.284826278686523,3.9627790451049805,4.070235252380371,4.024672031402588
30,"Wir kamen an der Calverton-Schießanlage an, die ohne unser Wissen vom FBI beobachtet wurde.",4.855617046356201,4.4813714027404785,4.309442043304443,4.166489124298096,3.918050765991211,3.7701385021209717,3.70068359375,3.6804897785186768,3.594134569168091,3.6315219402313232
31,"Da antwortete Judas, der ihn verriet, und sprach: Bin ich's Rabbi? Er sprach zu ihm: Du sagst es.",4.458763599395752,3.7901453971862793,3.810509204864502,3.0367743968963623,2.854994058609009,2.7986786365509033,2.7951557636260986,2.6272213459014893,2.722013235092163,2.6347312927246094
32,Kein zehn Jahre alter studiert Jura um Fusionen und Übernahmen zu machen.,4.518487930297852,4.251800537109375,4.276346683502197,4.44675874710083,4.81394100189209,4.00257682800293,3.9978833198547363,3.7177159786224365,3.762721061706543,3.6414616107940674
33,Und die Teufel baten ihn alle und sprachen: Laß uns in die Säue fahren!,4.786972999572754,3.896299123764038,4.205199718475342,3.8695871829986572,3.792130708694458,3.3787031173706055,3.4172797203063965,3.27933406829834,3.37982177734375,3.3736050128936768
34,Aber dagegen weh euch Reichen! denn ihr habt euren Trost dahin.,4.113415241241455,4.025726795196533,3.8515350818634033,3.920283794403076,3.856135606765747,3.9659409523010254,3.886245012283325,3.7582457065582275,3.5319666862487793,3.652184247970581
35,"Welcher ißt, der verachte den nicht, der da nicht ißt; und welcher nicht ißt, der richte den nicht, der da ißt; denn Gott hat ihn aufgenommen.",4.566393852233887,4.413259506225586,4.2986626625061035,3.546424627304077,3.500314474105835,3.1887505054473877,2.8852694034576416,3.137214422225952,2.923283576965332,2.941331386566162
