,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"Es ist nicht, was du denkst.",2.397814989089966,1.990874171257019,1.95845365524292,2.0844154357910156,2.294553518295288,1.9692288637161255,1.9122940301895142,2.0347177982330322,1.9019941091537476,1.9645566940307617
1,"Ich lasse gern den Pelz, das Gefieder, und die Schuppen hinter mir.",4.26374626159668,4.274846076965332,3.905426263809204,3.8367719650268555,4.068350315093994,3.787806510925293,3.6874921321868896,3.634030818939209,3.488445281982422,3.412716865539551
2,Es wollten aber etliche ihn greifen; aber niemand legte die Hand an ihn.,4.180750370025635,3.5810935497283936,3.5826995372772217,3.5189950466156006,3.275926351547241,3.2483303546905518,3.0965192317962646,3.0574445724487305,3.1094048023223877,3.0446414947509766
3,Ist okay.,5.096017360687256,4.556092262268066,4.992488384246826,4.4126296043396,5.735297203063965,4.582824230194092,4.800533294677734,4.516709327697754,4.2569427490234375,4.117469787597656
4,Schauen Sie sich weitere große Spiele für Ihr iPad an iPadCasinoApp.com,4.520673751831055,3.9806110858917236,3.6845974922180176,3.435701370239258,3.1052026748657227,3.098196506500244,3.0451369285583496,3.193610429763794,3.1268692016601562,3.162932872772217
5,Trautes Heim...,9.594017028808594,11.389537811279297,9.033807754516602,13.168291091918945,8.99421501159668,10.417228698730469,9.190812110900879,8.583332061767578,9.554519653320312,8.639114379882812
6,"Letztes Jahr hat die New York Times eine Studie veröffentlicht, die die Regierung durchgeführt hat.",2.888784408569336,2.3056271076202393,2.2540040016174316,1.9706529378890991,1.868133783340454,1.8898155689239502,1.7389838695526123,1.7359627485275269,1.6825050115585327,1.6759281158447266
7,"Und der fünfte Engel goß aus seine Schale auf den Stuhl des Tiers; und sein Reich ward verfinstert, und sie zerbissen ihre Zungen vor Schmerzen",4.889017581939697,4.385289669036865,3.6861298084259033,3.4895758628845215,3.175138473510742,3.133758783340454,3.2424707412719727,3.3115885257720947,3.1622276306152344,3.1941354274749756
8,"Deshalb schlage ich Ihnen vor, dass weniger Zeug und weniger Platz zu einem kleineren Fussabdruck führen werden.",3.6076037883758545,3.2333176136016846,2.841384172439575,2.545806884765625,2.627804756164551,2.5704398155212402,2.5453672409057617,2.5460264682769775,2.4696836471557617,2.457118034362793
9,Die bleibt schön hier.,3.22322416305542,3.629237651824951,3.6503138542175293,3.2542786598205566,3.38319730758667,3.099942684173584,3.3808674812316895,3.2180674076080322,3.059917688369751,3.097555160522461
