,Sentences,Epoch: 1 (ckpt: 865),Epoch: 2 (ckpt: 1730),Epoch: 3 (ckpt: 2595),Epoch: 4 (ckpt: 3460),Epoch: 5 (ckpt: 4325),Epoch: 6 (ckpt: 5190),Epoch: 7 (ckpt: 6055),Epoch: 8 (ckpt: 6920),Epoch: 9 (ckpt: 7785),Epoch: 10 (ckpt: 8650)
0,"Всё не так, как тебе кажется.",73.90892028808594,53.03598403930664,41.14889907836914,30.442174911499023,16.578134536743164,15.424500465393066,16.284652709960938,14.621111869812012,16.84166145324707,14.694177627563477
1,"Мне нравится видеть сквозь мех, перья и чешую.",1385.2362060546875,686.1167602539062,599.2569580078125,502.5574035644531,655.072265625,447.87286376953125,363.3916320800781,426.32623291015625,463.3309631347656,385.6555480957031
2,Некоторые из них хотели схватить Его; но никто не наложил на Него рук.,275.5423889160156,126.87557983398438,110.75238037109375,105.0238265991211,90.52967071533203,106.8538589477539,92.90509796142578,114.40040588378906,85.95403289794922,99.1450424194336
3,Ничего.,77.54198455810547,105.97895050048828,136.1965789794922,158.56385803222656,190.18228149414062,136.44247436523438,162.308837890625,218.10870361328125,156.12623596191406,180.57427978515625
4,Проверьте больше отличных игр для вашего IPad в iPadCasinoApp.com,1251.7454833984375,729.3478393554688,750.2236328125,421.75579833984375,457.2088317871094,339.1106262207031,367.44281005859375,299.05908203125,272.5124206542969,248.50735473632812
5,"- Дом, милый дом.",225.2193145751953,150.7417755126953,289.1732482910156,160.48153686523438,148.75840759277344,249.7567138671875,232.8098602294922,216.13961791992188,213.1900634765625,208.33892822265625
6,"В прошлом году Нью-Йорк Таймс опубликовала исследование, проведённое по инициативе правительства.",721.2233276367188,216.31346130371094,93.919189453125,57.110755920410156,44.4998779296875,41.07514953613281,48.840999603271484,45.774879455566406,36.35051345825195,39.06163787841797
7,"Пятый Ангел вылил чашу свою на престол зверя: и сделалось царство его мрачно, и они кусали языки свои от страдания,",1547.8529052734375,892.3131103515625,706.0760498046875,831.6507568359375,676.183349609375,516.8285522460938,382.1202697753906,500.165771484375,414.67852783203125,454.4132995605469
8,"Я выдвигаю гипотезу, что меньше вещей и меньше пространства будут меньше воздействовать на окружающую среду.",991.390869140625,257.5762634277344,126.24288940429688,131.0782470703125,99.41791534423828,95.1223373413086,111.51589965820312,77.0736083984375,79.07133483886719,68.47982025146484
9,Она никуда не денется.,269.05450439453125,100.65863037109375,158.49679565429688,114.1423568725586,26.267200469970703,24.84795570373535,17.769243240356445,13.809686660766602,14.173264503479004,12.600410461425781
10,Куда же мы попали?,213.12490844726562,215.74423217773438,145.82247924804688,56.319278717041016,99.52558135986328,77.18990325927734,63.460933685302734,47.10243606567383,47.986270904541016,50.17718505859375
11,"Очень заманчиво — когда это понимаешь — очень заманчиво продолжать писать одни и теже стихи, или рассказывать одну и ту же историю, снова и снова, когда понимаешь, что это принесет аплодисменты.",659.2738037109375,610.9153442382812,373.0291748046875,389.3180236816406,250.3529052734375,299.2386474609375,249.4986572265625,254.81173706054688,227.0397491455078,221.62667846679688
12,Дoбавить в избраннoе,4523.8427734375,3117.651123046875,2980.891357421875,1285.551025390625,1410.2880859375,1008.8355712890625,752.233642578125,1247.95849609375,982.383544921875,955.8169555664062
13,"У нас же у всех есть руки и ноги, или я что-то пропустил?",129.2296905517578,75.94989776611328,60.614009857177734,59.13680648803711,51.744476318359375,44.49186706542969,46.02365493774414,42.5449104309082,40.874996185302734,35.36137008666992
14,Диджитал. Завершено,1833.950927734375,635.938232421875,719.9935302734375,1213.1336669921875,988.9818725585938,1150.8936767578125,657.8189697265625,1197.0625,834.3961791992188,868.8557739257812
15,Откуда вы знаете?,99.7125015258789,33.80923080444336,36.30443572998047,27.257184982299805,45.207340240478516,24.00850486755371,23.841033935546875,22.378013610839844,20.396926879882812,21.072690963745117
16,"И если вы когда-либо были на совещании, где вам отводилась роль статиста, этакой ""наседки"", вы можете увидеть человека, который ждёт, пока все отвернутся, и потом быстро проверяет, нет ли новых сообщений.",515.321533203125,360.9925842285156,315.7890930175781,242.72256469726562,225.5693817138672,199.73135375976562,189.4709930419922,173.3956756591797,159.81997680664062,160.3140411376953
17,Ты уверен?,64.75101470947266,173.9299774169922,70.66634368896484,116.2496109008789,93.23306274414062,40.2811279296875,86.14840698242188,53.02922058105469,49.977237701416016,54.4011116027832
18,"Он сказал им: кто разведется с женою своею и женится на другой, тот прелюбодействует от нее;",510.7525329589844,126.85331726074219,107.31913757324219,111.61170196533203,80.95938110351562,75.28833770751953,74.60277557373047,59.59459686279297,51.618473052978516,54.52101135253906
19,"В последние несколько лет я заинтересовался наукой мотивации человека, в особенности динамикой внешних стимулов и стимулов внутренних.",1978.3232421875,875.1071166992188,427.62335205078125,335.26678466796875,338.2153625488281,220.7510528564453,255.91944885253906,290.138427734375,242.43304443359375,265.13275146484375
20,"Пару недель назад, Я говорил на Campus Outreach Национальной конференции об ответственности каждого верующего евангелизации. Мой текст был 2 Кор 5:18-21. Вот видео из этой сессии.",1500.20263671875,1182.9273681640625,807.9228515625,738.2520141601562,570.158447265625,571.0737915039062,515.4046020507812,405.9501647949219,366.26568603515625,341.86761474609375
21,А зачем мне?,62.550838470458984,61.11531066894531,70.61042785644531,66.4742431640625,69.10846710205078,58.08632278442383,48.073509216308594,59.20082473754883,63.234413146972656,58.80317687988281
22,"И если хотите принять, он есть Илия, которому должно придти.",298.1307678222656,299.6298828125,400.4040222167969,294.749755859375,324.7525329589844,358.8770446777344,356.33172607421875,333.7585144042969,367.1719970703125,355.33062744140625
23,В смысле?,62.28826141357422,94.03812408447266,117.2105941772461,49.53959274291992,83.25807189941406,43.52683639526367,62.71199035644531,66.49864959716797,51.569427490234375,55.86149597167969
24,- Что это значит?,40.894493103027344,22.94092559814453,22.876737594604492,13.843732833862305,10.107528686523438,10.919604301452637,11.812921524047852,10.85718822479248,9.130239486694336,9.063517570495605
25,Отпусти их.,208.71815490722656,120.63850402832031,95.10533142089844,95.03533935546875,84.96279907226562,59.74346160888672,101.87992858886719,58.449432373046875,77.84046936035156,75.37847137451172
26,Несколько лет назад я проводил свои собственные эксперименты в лаборатории.,215.59458923339844,185.15660095214844,61.13163375854492,80.98193359375,50.57712173461914,35.22274398803711,43.39204025268555,35.403202056884766,33.206199645996094,29.48501205444336
27,"Когда мы думаем о том как улучшить мир, в котором живем, первая мысль, которая нам приходит - образование. Вот куда мы вкладываем огромные деньги.",479.7684326171875,221.98289489746094,178.20680236816406,114.2164535522461,114.70870208740234,103.48500061035156,89.07482147216797,86.24617767333984,78.568603515625,78.2693862915039
28,Следить за нами в Твиттере,541.8829956054688,233.6794891357422,193.5542449951172,293.6738586425781,130.0388946533203,131.67218017578125,141.69821166992188,164.72479248046875,174.5124969482422,153.14547729492188
29,5 Лучшие бары с живой музыкой в ​​Европе,2915.301025390625,935.9417724609375,1041.3697509765625,1140.091796875,460.0423583984375,190.08872985839844,139.2730255126953,138.49810791015625,134.37652587890625,116.97168731689453
30,"Мы прибыли на стрельбище Калвертон, за которым скрытно наблюдало ФБР.",2269.6787109375,1086.96240234375,875.2365112304688,861.952392578125,725.3125610351562,809.6401977539062,969.123291015625,582.5088500976562,636.1826782226562,601.5911865234375
31,"При сем и Иуда, предающий Его, сказал: не я ли, Равви? Иисус говорит ему: ты сказал.",292.75848388671875,210.14784240722656,233.94381713867188,199.95053100585938,129.89207458496094,159.37152099609375,191.59046936035156,171.2910919189453,170.34666442871094,164.7321014404297
32,Ни один человек десяти лет не собирается в юридический колледж чтобы заниматься слияниями и поглощениями.,1169.7252197265625,594.0371704101562,493.6826477050781,302.042724609375,387.2696533203125,449.934814453125,386.1579284667969,441.1567687988281,425.6470031738281,393.2975769042969
33,"И просили Его все бесы, говоря: пошли нас в свиней, чтобы нам войти в них.",242.4730224609375,249.5391082763672,323.76715087890625,322.5499267578125,315.51513671875,352.7625427246094,269.2037353515625,229.30313110351562,239.29608154296875,202.67274475097656
34,"Напротив, горе вам, богатые! ибо вы уже получили свое утешение.",761.1678466796875,714.890380859375,556.7999267578125,568.9968872070312,587.5698852539062,730.8458251953125,414.45135498046875,391.4195556640625,464.3476867675781,498.35504150390625
35,"Кто ест, не уничижай того, кто не ест; и кто не ест, не осуждай того, кто ест, потому что Бог принял его.",274.0802307128906,171.90272521972656,123.75120544433594,83.05793762207031,84.32996368408203,63.79838180541992,58.491477966308594,53.013671875,64.82292938232422,58.091331481933594
36,"Не могу знать, сэр.",30.398597717285156,31.027334213256836,45.277618408203125,28.121200561523438,36.50255584716797,25.063554763793945,32.98851776123047,39.159603118896484,27.179929733276367,31.11093521118164
37,"то есть что Христос имел пострадать и, восстав первый из мертвых, возвестить свет народу(Иудейскому) и язычникам.",1675.3726806640625,1017.3895874023438,1257.7271728515625,1414.9735107421875,952.7972412109375,1110.0643310546875,872.2621459960938,705.1427001953125,723.9822387695312,680.0064697265625
38,"У меня есть три предложения, которыми я с вами поделюсь. У меня осталось три минуты, и этого как раз хватит.",134.54354858398438,107.00988006591797,86.56314086914062,82.38066101074219,81.94223022460938,76.5091552734375,70.03160095214844,65.03816986083984,60.618080139160156,56.79737854003906
39,Начало / Feestavond 2012 [115],1952.087158203125,1274.12548828125,1178.125244140625,912.1922607421875,805.0398559570312,635.8297119140625,1009.291748046875,846.7754516601562,629.893310546875,645.5682373046875
40,Я грешник.,167.23284912109375,202.801025390625,183.0924072265625,140.9213104248047,170.84921264648438,161.91221618652344,139.3276824951172,94.56809997558594,94.07754516601562,100.48075866699219
41,"Хвалишься законом, а преступлением закона бесчестишьБога?",4705.92333984375,1914.8563232421875,1447.6490478515625,1625.5428466796875,1323.841552734375,1405.430419921875,1022.1715698242188,854.4591674804688,831.145263671875,677.5220947265625
42,"А внешний двор храма исключи и неизмеряй его, ибо он дан язычникам: они будут попирать святый город сорок два месяца.",1617.0557861328125,662.6957397460938,641.6758422851562,511.35247802734375,510.3843994140625,483.8018798828125,455.4847412109375,497.3236083984375,434.7358093261719,419.920654296875
43,- Жизнь продолжается.,281.1001281738281,315.5933837890625,202.97557067871094,214.47048950195312,154.17977905273438,178.70529174804688,185.87001037597656,172.97264099121094,142.86248779296875,123.7947006225586
44,Уйдем отсюда?,2926.32470703125,942.5391845703125,742.8960571289062,320.1773681640625,321.4527282714844,636.7538452148438,488.01458740234375,425.7038269042969,271.33013916015625,237.20144653320312
45,"и, сидя, стерегли Его там;",444.339599609375,268.3958740234375,289.3154602050781,169.5312957763672,162.0890350341797,153.4883575439453,217.96978759765625,176.29348754882812,148.6207275390625,145.4888153076172
46,"Но канцлер сказал одну правду, если только одну.",1213.95361328125,680.8257446289062,465.4578857421875,439.7947082519531,343.4241943359375,321.7279968261719,185.10345458984375,195.81814575195312,209.9390106201172,201.97186279296875
