,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"Всё не так, как тебе кажется.",1.7124625444412231,1.5803860425949097,1.4793879985809326,1.3594480752944946,1.1175751686096191,1.0888694524765015,1.110466480255127,1.067581057548523,1.1238517761230469,1.069564938545227
1,"Мне нравится видеть сквозь мех, перья и чешую.",2.7224128246307373,2.457993984222412,2.4070513248443604,2.3408203125,2.440567970275879,2.297463893890381,2.21879506111145,2.2789080142974854,2.310234546661377,2.2411744594573975
2,Некоторые из них хотели схватить Его; но никто не наложил на Него рук.,1.737027883529663,1.4972721338272095,1.4552557468414307,1.438836932182312,1.392925500869751,1.444177508354187,1.4009326696395874,1.4652745723724365,1.3768914937973022,1.4210290908813477
3,Ничего.,1.7934017181396484,1.9221811294555664,2.0255846977233887,2.0882627964019775,2.1632111072540283,2.0263283252716064,2.0978851318359375,2.21968674659729,2.0818769931793213,2.1418426036834717
4,Проверьте больше отличных игр для вашего IPad в iPadCasinoApp.com,2.374552011489868,2.1947224140167236,2.204117774963379,2.012368679046631,2.039240837097168,1.9397567510604858,1.9664713144302368,1.8979125022888184,1.8669642210006714,1.8362640142440796
5,"- Дом, милый дом.",2.758301258087158,2.5538597106933594,2.885573148727417,2.585739850997925,2.5471155643463135,2.810957431793213,2.775179386138916,2.7373480796813965,2.730351448059082,2.7186312675476074
6,"В прошлом году Нью-Йорк Таймс опубликовала исследование, проведённое по инициативе правительства.",1.7618292570114136,1.4394395351409912,1.2160851955413818,1.082911491394043,1.0161147117614746,0.9946751594543457,1.0410348176956177,1.0236775875091553,0.961961567401886,0.9812190532684326
7,"Пятый Ангел вылил чашу свою на престол зверя: и сделалось царство его мрачно, и они кусали языки свои от страдания,",2.5799083709716797,2.3864293098449707,2.3042004108428955,2.361698865890503,2.2890050411224365,2.194601535797119,2.0885281562805176,2.1830899715423584,2.1172502040863037,2.1493921279907227
8,"Я выдвигаю гипотезу, что меньше вещей и меньше пространства будут меньше воздействовать на окружающую среду.",1.8432056903839111,1.483121395111084,1.2926033735275269,1.302645206451416,1.2287840843200684,1.2169837951660156,1.259463906288147,1.1607712507247925,1.1676079034805298,1.1291865110397339
9,Она никуда не денется.,2.201387643814087,1.8145437240600586,1.9931755065917969,1.8640064001083374,1.2859610319137573,1.264106035232544,1.1321755647659302,1.0329842567443848,1.043209195137024,0.9969269037246704
10,Куда же мы попали?,2.1487655639648438,2.153660535812378,1.9966858625411987,1.6154323816299438,1.8436098098754883,1.7417612075805664,1.6632769107818604,1.5438138246536255,1.551263689994812,1.5691554546356201
11,"Очень заманчиво — когда это понимаешь — очень заманчиво продолжать писать одни и теже стихи, или рассказывать одну и ту же историю, снова и снова, когда понимаешь, что это принесет аплодисменты.",1.8343292474746704,1.812801480293274,1.6733994483947754,1.6854772567749023,1.5607067346572876,1.611112356185913,1.5597411394119263,1.5656954050064087,1.533084750175476,1.5262655019760132
12,Дoбавить в избраннoе,4.250166416168213,4.062185287475586,4.039534568786621,3.6148600578308105,3.66162109375,3.4924659729003906,3.3442628383636475,3.5998740196228027,3.4790501594543457,3.4652063846588135
13,"У нас же у всех есть руки и ноги, или я что-то пропустил?",2.0918331146240234,1.8631330728530884,1.7660850286483765,1.7554690837860107,1.6980115175247192,1.6330349445343018,1.647599220275879,1.6137816905975342,1.5965526103973389,1.5342059135437012
14,Диджитал. Завершено,3.9939565658569336,3.4310104846954346,3.4969937801361084,3.7742979526519775,3.6657159328460693,3.7463037967681885,3.448991060256958,3.76720929145813,3.5753748416900635,3.5968847274780273
15,Откуда вы знаете?,1.5622830390930176,1.19514000415802,1.2193114757537842,1.1220152378082275,1.2937612533569336,1.078934907913208,1.0765587091445923,1.0550612211227417,1.0235952138900757,1.0346593856811523
