,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"Es ist nicht, was du denkst.",4.017188549041748,3.299046516418457,3.378861427307129,3.1895949840545654,3.5360119342803955,3.5588419437408447,3.2498950958251953,2.8973782062530518,3.0566165447235107,2.938478946685791
1,"Ich lasse gern den Pelz, das Gefieder, und die Schuppen hinter mir.",9.379610061645508,8.998822212219238,7.813376426696777,6.307201862335205,6.394286155700684,6.522165775299072,6.5042243003845215,6.672666549682617,6.514880180358887,6.379355430603027
2,Es wollten aber etliche ihn greifen; aber niemand legte die Hand an ihn.,6.900421142578125,5.4550395011901855,5.4151225090026855,5.509382247924805,4.927916526794434,4.4521284103393555,4.044963359832764,4.505580902099609,4.492631435394287,4.441849231719971
3,Ist okay.,6.1919779777526855,4.377892017364502,5.110644817352295,4.66661262512207,5.301385879516602,4.644261837005615,4.445984363555908,4.462335586547852,4.758748531341553,4.547379493713379
4,Schauen Sie sich weitere große Spiele für Ihr iPad an iPadCasinoApp.com,7.598361492156982,6.465097904205322,6.42659854888916,5.659456253051758,5.5941572189331055,5.383902072906494,6.129175186157227,6.087396144866943,5.371122360229492,5.367414951324463
5,Trautes Heim...,10.444746971130371,11.674439430236816,11.866741180419922,9.694491386413574,10.316810607910156,9.964804649353027,11.669068336486816,9.722719192504883,9.733766555786133,10.358942985534668
6,"Letztes Jahr hat die New York Times eine Studie veröffentlicht, die die Regierung durchgeführt hat.",4.498355865478516,3.0412981510162354,2.8755927085876465,2.6057255268096924,2.429060220718384,2.3153727054595947,2.410067081451416,2.259453296661377,2.220102310180664,2.195004463195801
7,"Und der fünfte Engel goß aus seine Schale auf den Stuhl des Tiers; und sein Reich ward verfinstert, und sie zerbissen ihre Zungen vor Schmerzen",8.63821029663086,6.189132213592529,5.423247814178467,5.400557994842529,4.927862167358398,4.715133190155029,4.524995803833008,4.795530796051025,4.835827827453613,4.798011302947998
8,"Deshalb schlage ich Ihnen vor, dass weniger Zeug und weniger Platz zu einem kleineren Fussabdruck führen werden.",4.921905040740967,4.590353488922119,4.108718395233154,3.82947039604187,3.7695515155792236,3.560920476913452,3.445026397705078,3.5621631145477295,3.4369595050811768,3.370222568511963
9,Die bleibt schön hier.,5.410982608795166,6.015671730041504,5.204877853393555,5.42412805557251,4.6483683586120605,4.912726879119873,4.690164566040039,4.511844635009766,4.481497287750244,4.544858932495117
10,- Wo zum Teufel sind wir?,4.466030597686768,3.232172727584839,2.6972265243530273,2.3545854091644287,2.3193399906158447,2.373199224472046,2.267052412033081,2.1911118030548096,2.1429665088653564,2.0950217247009277
11,"Es ist verführerisch – wenn man das einmal erkannt hat – es ist verführerisch immer das gleiche Gedicht zu schreiben, oder immer die gleiche Geschichte zu erzählen, immer und immer wieder, wenn man einmal erkannt hat, dass es einem Applaus bringt.",4.892333984375,4.1118364334106445,4.014684677124023,3.7031047344207764,3.4564552307128906,3.4233248233795166,3.2821223735809326,3.269685745239258,3.2393763065338135,3.201409101486206
12,Benutzername einfügen,7.165761470794678,4.575326442718506,4.461433410644531,5.504785537719727,5.614715576171875,4.19378137588501,5.067543029785156,3.9243385791778564,4.638618469238281,4.7082929611206055
13,"Wir alle haben Körper, oder?",3.6578001976013184,3.9483518600463867,3.5971548557281494,3.327176094055176,3.049129009246826,3.0812630653381348,2.972715139389038,3.0429394245147705,3.0282859802246094,3.0911524295806885
14,IHR ADDEFEND STATUS ZUR DATENERFASSUNG:,17.7503719329834,14.094056129455566,11.31735897064209,14.008548736572266,13.742508888244629,11.375601768493652,13.008228302001953,11.58652114868164,12.711304664611816,11.677960395812988
15,Woher wissen Sie das?,4.832596778869629,3.1120574474334717,2.770139217376709,2.4991724491119385,2.6241533756256104,2.3553273677825928,2.259380578994751,2.2457833290100098,2.1770761013031006,2.190478801727295
16,"Wenn wenn Sie jemals in einem Meeting waren wo Sie irgendwie ""Meeting Schlappschwanz"" gespielt haben, Sie sitzen da, gucken die Person an und warten, dass sie wegguckt und dann plötzlich das Gerät checkt.",6.951756954193115,5.73878288269043,5.302000045776367,5.085757255554199,5.162382125854492,4.621826648712158,4.420750617980957,4.48384952545166,4.4086785316467285,4.403645992279053
17,Sind Sie sicher?,6.662468433380127,5.401005744934082,3.8805649280548096,3.7736258506774902,3.629476547241211,3.6286966800689697,3.4973621368408203,3.2821574211120605,3.4717440605163574,3.3309326171875
18,"Und er sprach zu ihnen: Wer sich scheidet von seinem Weibe und freit eine andere, der bricht die Ehe an ihr;",7.233211517333984,5.369081497192383,4.904816627502441,5.04095983505249,5.179771900177002,4.754932403564453,4.348968505859375,4.857044696807861,4.753716468811035,4.652193546295166
19,"Ich habe die letzten Jahre damit verbracht, die Wissenschaft menschlicher Motivation zu untersuchen. Insbesondere das Kräftespiel von extrinsischen Motivatoren und intrinsischen Motivatoren.",5.363375663757324,4.485484600067139,3.9250783920288086,3.9082226753234863,3.6394906044006348,3.3989369869232178,3.488173007965088,3.130664110183716,3.1674134731292725,3.145681619644165
20,"Vor ein paar Wochen, Ich sprach auf dem Campus Outreach National Conference über jede Verantwortung des Gläubigen zu evangelisieren. Mein Text war 2 Corinthians 5:18-21. Hier ist das Video von dieser Sitzung.",7.7327704429626465,6.284206867218018,5.950551509857178,5.678486347198486,5.026930809020996,4.963573455810547,4.655525207519531,4.672534465789795,4.519439697265625,4.35532808303833
21,- Warum sollte ich?,3.1019248962402344,2.9018075466156006,2.684940814971924,2.656477928161621,2.429546356201172,2.6647703647613525,2.488823175430298,2.6066391468048096,2.5149102210998535,2.405838966369629
22,"Und (so ihr's wollt annehmen) er ist Elia, der da soll zukünftig sein.",10.419946670532227,7.629324913024902,6.832783222198486,6.474703311920166,6.566479682922363,6.125396728515625,5.726491451263428,6.182480335235596,5.468454837799072,5.678078651428223
23,Das bedeutet?,4.513685703277588,4.047231197357178,3.513054132461548,4.410539627075195,3.843559741973877,4.373098850250244,4.4822187423706055,4.230137825012207,4.138823509216309,4.22067928314209
